dataset_name,filter_name,image_difference_mean,image_difference_median,image_difference_std,saliency_divergence_mean,saliency_divergence_median,saliency_divergence_std,saliency_divergence_log_mean,saliency_divergence_log_median,saliency_divergence_log_std,divergence_per_difference_mean,divergence_per_difference_median,divergence_per_difference_std,divergence_per_difference_log_mean,divergence_per_difference_log_median,divergence_per_difference_log_std,base_information_gain_mean,base_information_gain_median,base_information_gain_std,base_information_gain_log_mean,base_information_gain_log_median,base_information_gain_log_std,filtered_information_gain_mean,filtered_information_gain_median,filtered_information_gain_std,filtered_information_gain_log_mean,filtered_information_gain_log_median,filtered_information_gain_log_std,information_asymmetry_mean,information_asymmetry_median,information_asymmetry_std,information_asymmetry_log_mean,information_asymmetry_log_median,information_asymmetry_log_std,information_asymmetry_per_difference_mean,information_asymmetry_per_difference_median,information_asymmetry_per_difference_std,information_asymmetry_per_difference_log_mean,information_asymmetry_per_difference_log_median,information_asymmetry_per_difference_log_std 
MIT1003,pixelate_2,36.63848289703976,34.68583891126845,18.396794344524206,5.2759925489896186e-08,4.063952175703142e-08,5.349476165817615e-08,1.713549547807961e-05,3.1160181658230615e-06,3.483885353719432e-05,1.869712639694073e-09,1.2448536832839173e-09,2.1857740659606493e-09,6.272626332543563e-07,1.018783413632588e-07,1.9065348196339513e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.144045778588905e-06,2.0711849421011933e-06,6.803464077358288e-07,1.0423665636166844e-05,1.0310826788402742e-05,1.7746376725130049e-06,-6.84658882677606e-08,-5.1030507331875596e-08,1.6584413131950105e-07,-4.853713139130564e-08,-4.635326452777434e-08,1.053600934458539e-06,-2.222432019218102e-09,-1.5223003966880854e-09,6.803203489796149e-09,-1.6373013509402894e-09,-1.2330410652267428e-09,5.5295247415456025e-08
MIT1003,pixelate_3,43.14433786546822,42.04195700751411,18.855030758047608,1.8393208421856107e-07,1.3870644951749447e-07,1.716111617197616e-07,4.995532701729286e-05,1.623583341463187e-05,7.082099680620372e-05,5.274802749824345e-09,3.3772106788489417e-09,5.934511623990698e-09,1.4511269350608044e-06,4.5803998826261166e-07,2.9113978554496065e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0088694152693455e-06,1.92743726263583e-06,6.294726744408543e-07,1.013536286297061e-05,1.0039131677433915e-05,1.7451847187776737e-06,-2.0364225158732055e-07,-1.5199555890136288e-07,3.185188854091573e-07,-3.368399045875409e-07,-2.289433949111018e-07,1.329635651459526e-06,-5.563477156355396e-09,-3.669415280714494e-09,1.0335176504264716e-08,-9.978600871713652e-09,-5.8476918032126924e-09,4.5221466587730435e-08
MIT1003,pixelate_4,46.6874151414483,45.694444020589195,19.0424252156128,2.992251874695131e-07,2.3127903976253842e-07,2.475863871820333e-07,6.996890302889205e-05,3.5828989474342e-05,8.042557007907129e-05,7.858627026041923e-09,5.298200321157874e-09,8.312350587932816e-09,1.8314623427061889e-06,7.85423338569301e-07,2.9875247173583025e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.8793691718302962e-06,1.8084279195504548e-06,5.687415439643022e-07,9.806261684025754e-06,9.672239473086665e-06,1.7423300872388845e-06,-3.331424950263695e-07,-2.700049409491488e-07,4.003374700165319e-07,-6.659410835323943e-07,-4.805992098251974e-07,1.5240950324173517e-06,-8.530575018931104e-09,-5.983239565170314e-09,1.2799037864299402e-08,-1.619209289990137e-08,-9.98807966115687e-09,4.793541623043696e-08
MIT1003,pixelate_5,50.48409986262999,50.05585861206055,19.076019286400516,3.771968361996848e-07,2.925025058913041e-07,3.1192372928694303e-07,8.233750556809618e-05,4.803503619584796e-05,8.601317915097176e-05,8.818543562513582e-09,6.0091160415881175e-09,8.656867515412986e-09,1.918949797810651e-06,9.510564665567855e-07,2.7054259040588717e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.807411961379079e-06,1.72694926418873e-06,5.350039856285246e-07,9.622778547782189e-06,9.4514787885415e-06,1.701347839578937e-06,-4.050997054775868e-07,-3.2869489147685405e-07,4.4657294861186913e-07,-8.494242197759616e-07,-6.489710581602441e-07,1.545630705671752e-06,-9.301098400679875e-09,-6.9396642322626645e-09,1.2226168736140129e-08,-1.8678496032312487e-08,-1.2532383127625841e-08,4.340104525972949e-08
MIT1003,pixelate_6,53.00273833916713,52.653404518410014,19.075094834395905,4.370663373144182e-07,3.393909567034182e-07,3.6795097464521194e-07,9.225009022461775e-05,5.922186182114126e-05,9.041027430109862e-05,9.631518099683891e-09,6.7701113843822935e-09,9.744890747608283e-09,2.0211244746401533e-06,1.1395556863479588e-06,2.6286448414527366e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.7680205484018556e-06,1.6898887585047315e-06,5.081324989909573e-07,9.387165036327429e-06,9.271178682696324e-06,1.6193685595820295e-06,-4.444911184548099e-07,-3.728219950202785e-07,4.676093261493546e-07,-1.0850377312307214e-06,-8.412542345153989e-07,1.5978254669226453e-06,-9.81355490372045e-09,-7.240583805279896e-09,1.242785054443233e-08,-2.237018161241826e-08,-1.6415123785673366e-08,3.9572377317667335e-08
MIT1003,pixelate_7,55.31414570853033,55.239416497913595,19.04788440039413,5.00178945468788e-07,3.859577393000646e-07,4.1349769294370094e-07,0.00010155102261998602,6.899102602696093e-05,9.426197905540508e-05,1.037186436778688e-08,7.405558208603999e-09,9.988109670158429e-09,2.117471174676355e-06,1.2904809991819945e-06,2.5659544248286493e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.7145164313940832e-06,1.626700459902445e-06,4.711382582613641e-07,9.180092873984418e-06,8.986800682008273e-06,1.6147361098088802e-06,-4.979952354625826e-07,-4.0904635393876337e-07,4.99162559681935e-07,-1.2921098935737317e-06,-1.0791327404531645e-06,1.6625378250169242e-06,-1.0543341660675305e-08,-7.842147891896167e-09,1.284476584548992e-08,-2.5329267616519783e-08,-1.996460736486239e-08,3.918385260748452e-08
MIT1003,pixelate_8,56.76432229602712,56.918726074457055,19.09417755888859,5.498893637416058e-07,4.319135826674819e-07,4.3529313322560925e-07,0.00010778001031006193,7.614701637619283e-05,9.691206752950645e-05,1.1033893694484867e-08,8.138358041643784e-09,1.0487543732205885e-08,2.1670197840617724e-06,1.4066816755981238e-06,2.467014632567874e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.6967924250883599e-06,1.627519871544442e-06,4.4626819291428667e-07,9.025004282162055e-06,8.852903137627393e-06,1.63309148907142e-06,-5.157192417683059e-07,-4.4391069579464633e-07,5.235697134908e-07,-1.4471984853960953e-06,-1.2445885703781449e-06,1.6365885743971286e-06,-1.0652812805497685e-08,-8.176103148265532e-09,1.2929150563166453e-08,-2.7720884470056957e-08,-2.3735708177622426e-08,3.8729406251474724e-08
MIT1003,pixelate_9,59.000752364840466,59.615777333577476,18.958607546860502,6.018987411771358e-07,4.797647572590782e-07,4.588653512802107e-07,0.00011658026624558833,8.876784767625223e-05,9.927288099686762e-05,1.1475053353900087e-08,8.830279395061848e-09,1.0493228030616352e-08,2.2456154579374133e-06,1.569353897050276e-06,2.455445943267335e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.6705714761315506e-06,1.600671394427545e-06,4.3072337569126517e-07,8.864307517660162e-06,8.740743987985821e-06,1.5822116105903784e-06,-5.419401907251152e-07,-4.787582622205513e-07,5.466267844338373e-07,-1.6078952498979887e-06,-1.399227513697382e-06,1.7315307105582723e-06,-1.0591282144782651e-08,-8.300887794956066e-09,1.2559626311642223e-08,-2.9218221494185582e-08,-2.4218058832730158e-08,3.660329616317675e-08
MIT1003,row_shift_1,18.085969536629467,13.763392130533854,18.117841933156004,2.1077556302825792e-08,1.553320868588343e-08,1.871131228183626e-08,4.940872009538089e-06,8.74883934586047e-07,1.6133526733336553e-05,2.205426657217465e-09,1.1718500809238557e-09,3.4246681601400317e-09,4.646559526819072e-07,7.565928804926626e-08,2.10610592289118e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.213302190679633e-06,2.1084179656218876e-06,6.975513774829101e-07,1.0467644948439327e-05,1.0420407044303704e-05,1.7992923208854831e-06,7.905238229673767e-10,2.5962922342140126e-09,7.697232471453725e-08,-4.557819118822415e-09,-1.60114804509854e-08,7.859607421553722e-07,-6.115623387226096e-10,1.0928981842805311e-10,1.4631021033026325e-08,-2.5587589687716886e-09,-7.401785836066454e-10,1.0748535616650823e-07
MIT1003,row_shift_10,54.99055148294556,53.71890852186415,19.73048337842021,4.58641590287349e-07,3.5675665097874016e-07,3.815534112363349e-07,9.081905393436027e-05,5.723320450664831e-05,8.947855819470113e-05,9.457680415241243e-09,6.7278844230154745e-09,8.802761450399237e-09,1.8904641309488366e-06,1.0667788973574027e-06,2.2476654863766887e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.9280537153362265e-06,1.8524301960945806e-06,5.595704220561288e-07,9.623938819689184e-06,9.419728385175469e-06,1.7642615468831429e-06,-2.844579515204392e-07,-2.1202259507835156e-07,4.912010277227955e-07,-8.482639478689657e-07,-6.525104169591248e-07,1.6425456871573402e-06,-6.034671698300038e-09,-4.030280507903693e-09,1.1343617484596738e-08,-1.7537151577015217e-08,-1.2057182637031824e-08,3.731571819973981e-08
MIT1003,row_shift_2,30.775788690372938,26.770975748697918,19.594887422884877,8.079082257705413e-08,6.174198661124374e-08,6.62309502574548e-08,2.1119732020684173e-05,4.494869848755446e-06,4.0748408774692525e-05,3.819071539449843e-09,2.4452029392047606e-09,4.5203149169582965e-09,9.01761121951671e-07,1.8292008251839486e-07,2.0745355014198485e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1965261983318946e-06,2.085818914636032e-06,6.850148521120367e-07,1.0350519442795949e-05,1.0283892529333231e-05,1.777704477949593e-06,-1.5985468524770968e-08,-7.072257883006812e-09,1.8095898766949866e-07,-1.2168332476220265e-07,-5.683650403440679e-08,1.111204635289459e-06,-9.967837748036647e-10,-2.612942788397295e-10,1.220896891581154e-08,-6.9501845207806384e-09,-1.9842806004979142e-09,6.537854104668918e-08
MIT1003,row_shift_3,37.481092963757625,34.05341678195529,19.99764373155274,1.6150959605744452e-07,1.2058569535141038e-07,1.566772293563042e-07,4.131136327011431e-05,1.294507298371486e-05,6.110679259847281e-05,5.696821218312447e-09,3.5915823014558884e-09,6.628021013018664e-09,1.3865445540142967e-06,3.7536359700690503e-07,2.5454563150794717e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1486405137410564e-06,2.062759978084426e-06,6.606704120651071e-07,1.0231403718323228e-05,1.0135453101983388e-05,1.7580860672691787e-06,-6.38711531156098e-08,-4.707791915544811e-08,2.7244845379307984e-07,-2.40799049234923e-07,-1.520740590131644e-07,1.2279458656573386e-06,-2.3360808025743675e-09,-1.194672181068632e-09,1.234839766537778e-08,-9.279017159686238e-09,-3.9464036050636075e-09,4.761253642980943e-08
MIT1003,row_shift_4,41.98397112831611,38.99113563399829,20.135332040250404,2.3579035583409816e-07,1.753055055915761e-07,2.215504498006231e-07,5.3215815253420366e-05,1.962632716137294e-05,7.379951252079234e-05,7.069322499156446e-09,4.778496316890907e-09,7.523180035139112e-09,1.5566884567072747e-06,5.027655349148355e-07,2.5615725730009073e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1039774017866206e-06,1.9973742434580356e-06,6.377605252452876e-07,1.010108355617069e-05,9.95144543662461e-06,1.7678697975157887e-06,-1.0853426507004524e-07,-8.093090198037807e-08,3.3382509695043626e-07,-3.711192113874582e-07,-2.1831673054302478e-07,1.3114906169190019e-06,-3.442388797782118e-09,-2.0942971520933634e-09,1.2532399939722688e-08,-1.0540877213281216e-08,-5.116599006606198e-09,4.644452070377616e-08
MIT1003,row_shift_5,45.286656994171324,42.950188954671226,20.13043463675768,2.8859044811427576e-07,2.1379426533608142e-07,2.646480122056506e-07,6.364227752680426e-05,2.8290979701927784e-05,7.741399527973515e-05,7.775394921996063e-09,5.489855908678819e-09,8.19541115574336e-09,1.7058243549584003e-06,6.944911088213575e-07,2.4858059326653633e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.0630080401774584e-06,1.965774613173439e-06,6.181623586383437e-07,9.942733213234242e-06,9.837482810685633e-06,1.7419414618198224e-06,-1.495036266792078e-07,-1.1419967991205575e-07,3.7584084959289476e-07,-5.294695543239084e-07,-3.23894182913264e-07,1.4456001978984306e-06,-4.115198714195398e-09,-2.535753673966949e-09,1.1994609639499819e-08,-1.4636986975718397e-08,-7.243473374820805e-09,4.450425706005941e-08
MIT1003,row_shift_6,47.96245428398377,45.91405063205295,20.086671631488603,3.4350951447109333e-07,2.4672585477565383e-07,3.187892998778738e-07,7.096912063717523e-05,3.485191340693268e-05,8.34496456118913e-05,8.5106098524063e-09,5.700862629627599e-09,8.76220211145335e-09,1.74207529428508e-06,7.551153122373857e-07,2.407212975260472e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.031535189542563e-06,1.9360223097261653e-06,6.052533920759839e-07,9.803949231862e-06,9.689506473460498e-06,1.759434405063416e-06,-1.8097647731410266e-07,-1.4810650380770932e-07,4.0869084713141286e-07,-6.682535356961497e-07,-4.777362576006923e-07,1.4705859502888861e-06,-4.574331380637633e-09,-3.198085479492501e-09,1.1388856076058596e-08,-1.6628420835691818e-08,-1.0069375176938624e-08,3.927511845620065e-08
MIT1003,row_shift_7,50.12341991272724,48.51917460366866,20.033601302731103,3.7576779094943337e-07,2.812172304680789e-07,3.289153213979007e-07,7.673924354186755e-05,3.872620527582137e-05,8.552611201352876e-05,8.824111113735715e-09,6.0557892773081425e-09,9.10525047000858e-09,1.7741822697048217e-06,8.719678807046831e-07,2.268700739568058e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.004275211418605e-06,1.8963794069131752e-06,5.988268950170075e-07,9.788850114769575e-06,9.6362118293113e-06,1.782129249770966e-06,-2.0823645543806106e-07,-1.6008506951344036e-07,4.3435423656211487e-07,-6.833526527885755e-07,-5.757436265610855e-07,1.5169081353796567e-06,-5.021582349883146e-09,-3.1981657962824806e-09,1.16703475461755e-08,-1.557040654355336e-08,-1.1130208738468079e-08,4.0870938434498655e-08
MIT1003,row_shift_8,51.98192712782623,50.514185163709854,19.902242727574784,4.126243730681005e-07,3.028673162183859e-07,3.642567869302362e-07,8.227330180529288e-05,4.605186575840402e-05,8.70484978790034e-05,9.18274404657138e-09,6.382744196952487e-09,9.077541407209648e-09,1.8277187000894092e-06,9.705594605288757e-07,2.3238591386300596e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.9730661859757094e-06,1.8698364953150054e-06,5.713858764394088e-07,9.697079228512223e-06,9.53048430930462e-06,1.7308989733688238e-06,-2.3944548088095683e-07,-1.6661396930398528e-07,4.638684399066289e-07,-7.751235390459253e-07,-5.758906844969825e-07,1.5648790974393614e-06,-5.411719702019548e-09,-3.4455595600856863e-09,1.1466893897507608e-08,-1.6630293568959348e-08,-1.1517599908163084e-08,3.863148080617876e-08
MIT1003,row_shift_9,53.60842266287316,52.405787997775604,19.844752083674553,4.367427835457549e-07,3.246423254664904e-07,3.5592736767889385e-07,8.679056449054459e-05,5.1438598942070444e-05,8.822733781402427e-05,9.332522617687213e-09,6.694225609909575e-09,8.614981887178021e-09,1.880727098571343e-06,9.990471157765408e-07,2.3186429480355894e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,1.940594569644178e-06,1.8511674943164363e-06,5.697558985607208e-07,9.667612205327251e-06,9.437784009914039e-06,1.7954846049566232e-06,-2.719170972124875e-07,-1.9799795072544732e-07,4.852288996353263e-07,-8.045905622309006e-07,-6.266730140965372e-07,1.5859922381940933e-06,-5.91080973547019e-09,-3.837711198863225e-09,1.147161176149623e-08,-1.6676832286350473e-08,-1.254524089831128e-08,3.614516040193653e-08
MIT1003,saturate_1,16.819048285207174,11.024290720621744,18.88196923634505,7.118402448270595e-09,5.349140702956811e-09,6.591948001291669e-09,1.1770747487148441e-06,3.290702087120569e-07,4.592523929234185e-06,2.017463658582083e-09,4.864357938843378e-10,1.0180994859732994e-08,3.5736102135784433e-07,3.4177721174191635e-08,2.7025874390642136e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.203925490272048e-06,2.1188636881453637e-06,6.954717137940636e-07,1.0479817555326446e-05,1.0375015767942463e-05,1.800270634985491e-06,-8.586176584617579e-09,-6.6983426801725335e-09,3.1965407707886626e-08,7.614787768296726e-09,-9.199871110621561e-10,4.5691774299362746e-07,-1.0292189381385333e-09,-4.776287885464272e-10,2.564903279039679e-08,-4.207225395155416e-08,-7.665905944375952e-11,1.9935217427948713e-06
MIT1003,saturate_10,70.34930953501667,71.79120466444228,23.27713936178307,6.626104263512957e-08,4.896215308043781e-08,1.0553649109100932e-07,1.7805977952339382e-05,3.7330846141164863e-06,3.893707293823324e-05,2.078673154203944e-09,7.431809444039581e-10,1.015297032673829e-08,4.839400015052538e-07,5.7895609765945255e-08,2.666451311781793e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1246262829253054e-06,2.0283335367762293e-06,6.81713285332116e-07,1.0460036019200927e-05,1.0404556722515526e-05,1.789959002005696e-06,-8.78853839313604e-08,-7.092037456851817e-08,1.630701798674262e-07,-1.2166748357222922e-08,-3.1111093088396265e-09,9.292437335544163e-07,-1.3432398453000534e-09,-1.0443595825330505e-09,2.497288351734336e-08,-4.4744987130958534e-08,-6.48031447396587e-11,1.990163248474407e-06
MIT1003,saturate_2,31.96620733206671,27.754581875271267,22.12432719230291,1.313238776432003e-08,1.0115304020078712e-08,1.1214632032741599e-08,2.656664563807697e-06,6.022311302206426e-07,9.076713860782272e-06,1.7578313508072062e-09,3.8827171017993413e-10,1.0138608161058603e-08,3.3778140781212256e-07,2.6711469593780903e-08,2.663072418040071e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1949066123241665e-06,2.111279872332073e-06,6.950630937059385e-07,1.0477245059687002e-05,1.0372930765968796e-05,1.8097929468727968e-06,-1.760505453249912e-08,-1.3685670164059563e-08,5.5575810843213537e-08,5.04229212885336e-09,-2.604549671932676e-09,5.888020965195565e-07,-1.0949659052641575e-09,-4.937875028210685e-10,2.604404230631752e-08,-4.230519234589556e-08,-1.0030164197146177e-10,1.991287425571184e-06
MIT1003,saturate_3,41.73142559027948,39.55400355789239,23.05162556780634,1.9786846363558003e-08,1.5813039989873778e-08,1.567663127438107e-08,4.619597538729354e-06,9.156416097666039e-07,1.4440861915961488e-05,1.7080182498054667e-09,4.2248405660950373e-10,1.0073653720694976e-08,3.5398290912464033e-07,2.8787961890759568e-08,2.6556970060233766e-06,2.212511666856666e-06,2.121680818386472e-06,6.964646776656527e-07,1.047220276755815e-05,1.0452733169535397e-05,1.7860595757504758e-06,2.1858621472242216e-06,2.1031481256034595e-06,6.917798864618436e-07,1.0491929919757466e-05,1.0399485053298938e-05,1.7954016535906977e-06,-2.664951963244428e-08,-2.0610136190705432e-08,7.328244570461274e-08,1.9727152199316422e-08,5.629519389645777e-09,6.52707301108277e-07,-9.756861944106608e-10,-5.61570094294157e-10,2.49366876372325e-08,-4.275911485642368e-08,1.2995073941797113e-10,1.9906356092912425e-06
